frame,emotion
dataset/S058/005/frames/8.jpg,1
dataset/S058/005/frames/9.jpg,1
dataset/S058/005/frames/10.jpg,1
dataset/S058/005/frames/11.jpg,1
dataset/S058/006/frames/0.jpg,1
dataset/S058/006/frames/1.jpg,1
dataset/S058/006/frames/2.jpg,1
dataset/S058/006/frames/3.jpg,1
dataset/S058/006/frames/4.jpg,1
dataset/S058/006/frames/5.jpg,1
dataset/S058/006/frames/6.jpg,1
dataset/S058/006/frames/7.jpg,1
dataset/S058/006/frames/8.jpg,1
dataset/S058/006/frames/9.jpg,1
dataset/S058/006/frames/10.jpg,1
dataset/S058/006/frames/11.jpg,1
dataset/S058/007/frames/0.jpg,1
dataset/S058/007/frames/1.jpg,1
dataset/S058/007/frames/2.jpg,1
dataset/S058/007/frames/3.jpg,1
dataset/S058/007/frames/4.jpg,1
dataset/S058/007/frames/5.jpg,1
dataset/S058/007/frames/6.jpg,1
dataset/S058/007/frames/7.jpg,1
dataset/S058/007/frames/8.jpg,1
dataset/S058/007/frames/9.jpg,1
dataset/S058/007/frames/10.jpg,1
dataset/S058/007/frames/11.jpg,1
dataset/S058/008/frames/0.jpg,1
dataset/S058/008/frames/1.jpg,1
dataset/S058/008/frames/2.jpg,1
dataset/S058/008/frames/3.jpg,1
dataset/S058/008/frames/4.jpg,1
dataset/S058/008/frames/5.jpg,1
dataset/S058/008/frames/6.jpg,1
dataset/S058/008/frames/7.jpg,1
dataset/S058/008/frames/8.jpg,1
dataset/S058/008/frames/9.jpg,1
dataset/S058/008/frames/10.jpg,1
dataset/S058/008/frames/11.jpg,1
dataset/S059/001/frames/0.jpg,7
dataset/S059/001/frames/1.jpg,7
dataset/S059/001/frames/2.jpg,7
dataset/S059/001/frames/3.jpg,7
dataset/S059/001/frames/4.jpg,7
dataset/S059/001/frames/5.jpg,7
dataset/S059/001/frames/6.jpg,7
dataset/S059/001/frames/7.jpg,7
dataset/S059/001/frames/8.jpg,7
dataset/S059/001/frames/9.jpg,7
dataset/S059/001/frames/10.jpg,7
dataset/S059/001/frames/11.jpg,7
dataset/S060/001/frames/0.jpg,2
dataset/S060/001/frames/1.jpg,2
dataset/S060/001/frames/2.jpg,2
dataset/S060/001/frames/3.jpg,2
dataset/S060/001/frames/4.jpg,2
dataset/S060/001/frames/5.jpg,2
dataset/S060/001/frames/6.jpg,2
dataset/S060/001/frames/7.jpg,2
dataset/S060/001/frames/8.jpg,2
dataset/S060/001/frames/9.jpg,2
dataset/S060/001/frames/10.jpg,2
dataset/S060/001/frames/11.jpg,2
dataset/S060/002/frames/0.jpg,7
dataset/S060/002/frames/1.jpg,7
dataset/S060/002/frames/2.jpg,7
dataset/S060/002/frames/3.jpg,7
dataset/S060/002/frames/4.jpg,7
dataset/S060/002/frames/5.jpg,7
dataset/S060/002/frames/6.jpg,7
dataset/S060/002/frames/7.jpg,7
dataset/S060/002/frames/8.jpg,7
dataset/S060/002/frames/9.jpg,7
dataset/S060/002/frames/10.jpg,7
dataset/S060/002/frames/11.jpg,7
dataset/S061/001/frames/0.jpg,5
dataset/S061/001/frames/1.jpg,5
dataset/S061/001/frames/2.jpg,5
dataset/S061/001/frames/3.jpg,5
dataset/S061/001/frames/4.jpg,5
dataset/S061/001/frames/5.jpg,5
dataset/S061/001/frames/6.jpg,5
dataset/S061/001/frames/7.jpg,5
dataset/S061/001/frames/8.jpg,5
dataset/S061/001/frames/9.jpg,5
dataset/S061/001/frames/10.jpg,5
dataset/S061/001/frames/11.jpg,5
dataset/S061/002/frames/0.jpg,5
dataset/S061/002/frames/1.jpg,5
dataset/S061/002/frames/2.jpg,5
dataset/S061/002/frames/3.jpg,5
dataset/S061/002/frames/4.jpg,5
dataset/S061/002/frames/5.jpg,5
dataset/S061/002/frames/6.jpg,5
dataset/S061/002/frames/7.jpg,5
dataset/S061/002/frames/8.jpg,5
dataset/S061/002/frames/9.jpg,5
dataset/S061/002/frames/10.jpg,5
dataset/S061/002/frames/11.jpg,5
dataset/S061/003/frames/0.jpg,7
dataset/S061/003/frames/1.jpg,7
dataset/S061/003/frames/2.jpg,7
dataset/S061/003/frames/3.jpg,7
dataset/S061/003/frames/4.jpg,7
dataset/S061/003/frames/5.jpg,7
dataset/S061/003/frames/6.jpg,7
dataset/S061/003/frames/7.jpg,7
dataset/S061/003/frames/8.jpg,7
dataset/S061/003/frames/9.jpg,7
dataset/S061/003/frames/10.jpg,7
dataset/S061/003/frames/11.jpg,7
dataset/S061/004/frames/0.jpg,5
dataset/S061/004/frames/1.jpg,5
dataset/S061/004/frames/2.jpg,5
dataset/S061/004/frames/3.jpg,5
dataset/S061/004/frames/4.jpg,5
dataset/S061/004/frames/5.jpg,5
dataset/S061/004/frames/6.jpg,5
dataset/S061/004/frames/7.jpg,5
dataset/S061/004/frames/8.jpg,5
dataset/S061/004/frames/9.jpg,5
dataset/S061/004/frames/10.jpg,5
dataset/S061/004/frames/11.jpg,5
dataset/S061/005/frames/0.jpg,0
dataset/S061/005/frames/1.jpg,0
dataset/S061/005/frames/2.jpg,0
dataset/S061/005/frames/3.jpg,0
dataset/S061/005/frames/4.jpg,0
dataset/S061/005/frames/5.jpg,0
dataset/S061/005/frames/6.jpg,0
dataset/S061/005/frames/8.jpg,0
dataset/S061/005/frames/9.jpg,0
dataset/S061/005/frames/10.jpg,0
dataset/S061/005/frames/11.jpg,0
dataset/S061/006/frames/0.jpg,7
dataset/S061/006/frames/1.jpg,7
dataset/S061/006/frames/4.jpg,7
dataset/S061/006/frames/7.jpg,7
dataset/S061/006/frames/8.jpg,7
dataset/S061/006/frames/9.jpg,7
dataset/S061/006/frames/10.jpg,7
dataset/S061/006/frames/11.jpg,7
dataset/S061/007/frames/0.jpg,0
dataset/S061/007/frames/1.jpg,0
dataset/S061/007/frames/2.jpg,0
dataset/S061/007/frames/3.jpg,0
dataset/S061/007/frames/4.jpg,0
dataset/S061/007/frames/5.jpg,0
dataset/S061/007/frames/6.jpg,0
dataset/S061/007/frames/7.jpg,0
dataset/S061/007/frames/8.jpg,0
dataset/S061/007/frames/9.jpg,0
dataset/S061/007/frames/10.jpg,0
dataset/S061/007/frames/11.jpg,0
dataset/S061/008/frames/0.jpg,1
dataset/S061/008/frames/1.jpg,1
dataset/S061/008/frames/2.jpg,1
dataset/S061/008/frames/3.jpg,1
dataset/S061/008/frames/4.jpg,1
dataset/S061/008/frames/5.jpg,1
dataset/S061/008/frames/6.jpg,1
dataset/S061/008/frames/7.jpg,1
dataset/S061/008/frames/8.jpg,1
dataset/S061/008/frames/9.jpg,1
dataset/S061/008/frames/10.jpg,1
dataset/S061/008/frames/11.jpg,1
dataset/S061/009/frames/0.jpg,0
dataset/S061/009/frames/1.jpg,0
dataset/S061/009/frames/2.jpg,0
dataset/S061/009/frames/3.jpg,0
dataset/S061/009/frames/4.jpg,0
dataset/S061/009/frames/5.jpg,0
dataset/S061/009/frames/6.jpg,0
dataset/S061/009/frames/7.jpg,0
dataset/S061/009/frames/8.jpg,0
dataset/S061/009/frames/9.jpg,0
dataset/S061/009/frames/10.jpg,0
dataset/S061/009/frames/11.jpg,0
dataset/S061/010/frames/0.jpg,0
dataset/S061/010/frames/1.jpg,0
dataset/S061/010/frames/2.jpg,0
dataset/S061/010/frames/3.jpg,0
dataset/S061/010/frames/4.jpg,0
dataset/S061/010/frames/5.jpg,0
dataset/S061/010/frames/6.jpg,0
dataset/S061/010/frames/7.jpg,0
dataset/S061/010/frames/8.jpg,0
dataset/S061/010/frames/9.jpg,0
dataset/S061/010/frames/10.jpg,0
dataset/S061/010/frames/11.jpg,0
dataset/S061/011/frames/0.jpg,0
dataset/S061/011/frames/1.jpg,0
dataset/S061/011/frames/2.jpg,0
dataset/S061/011/frames/3.jpg,0
dataset/S061/011/frames/4.jpg,0
dataset/S061/011/frames/5.jpg,0
dataset/S061/011/frames/6.jpg,0
dataset/S061/011/frames/7.jpg,0
dataset/S061/011/frames/8.jpg,0
dataset/S061/011/frames/9.jpg,0
dataset/S061/011/frames/10.jpg,0
dataset/S061/011/frames/11.jpg,0
dataset/S061/012/frames/0.jpg,1
dataset/S061/012/frames/1.jpg,1
dataset/S061/012/frames/2.jpg,1
dataset/S061/012/frames/3.jpg,1
dataset/S061/012/frames/4.jpg,1
dataset/S061/012/frames/5.jpg,1
dataset/S061/012/frames/6.jpg,1
dataset/S061/012/frames/7.jpg,1
dataset/S061/012/frames/8.jpg,1
dataset/S061/012/frames/9.jpg,1
dataset/S061/012/frames/10.jpg,1
dataset/S061/012/frames/11.jpg,1
dataset/S061/013/frames/0.jpg,0
dataset/S061/013/frames/1.jpg,0
dataset/S061/013/frames/2.jpg,0
dataset/S061/013/frames/3.jpg,0
dataset/S061/013/frames/4.jpg,0
dataset/S061/013/frames/5.jpg,0
dataset/S061/013/frames/6.jpg,0
dataset/S061/013/frames/7.jpg,0
dataset/S061/013/frames/8.jpg,0
dataset/S061/013/frames/9.jpg,0
dataset/S061/013/frames/10.jpg,0
dataset/S061/013/frames/11.jpg,0
dataset/S061/014/frames/0.jpg,1
dataset/S061/014/frames/1.jpg,1
dataset/S061/014/frames/2.jpg,1
dataset/S061/014/frames/4.jpg,1
dataset/S061/014/frames/5.jpg,1
dataset/S061/014/frames/6.jpg,1
dataset/S061/014/frames/7.jpg,1
dataset/S061/014/frames/8.jpg,1
dataset/S061/014/frames/9.jpg,1
dataset/S061/014/frames/10.jpg,1
dataset/S061/014/frames/11.jpg,1
dataset/S061/015/frames/0.jpg,5
dataset/S061/015/frames/1.jpg,5
dataset/S061/015/frames/2.jpg,5
dataset/S061/015/frames/3.jpg,5
dataset/S061/015/frames/4.jpg,5
dataset/S061/015/frames/5.jpg,5
dataset/S061/015/frames/6.jpg,5
dataset/S061/015/frames/7.jpg,5
dataset/S061/015/frames/8.jpg,5
dataset/S061/015/frames/9.jpg,5
dataset/S061/015/frames/10.jpg,5
dataset/S061/015/frames/11.jpg,5
dataset/S062/001/frames/0.jpg,5
dataset/S062/001/frames/1.jpg,5
dataset/S062/001/frames/2.jpg,5
dataset/S062/001/frames/3.jpg,5
dataset/S062/001/frames/4.jpg,5
dataset/S062/001/frames/5.jpg,5
dataset/S062/001/frames/6.jpg,5
dataset/S062/001/frames/7.jpg,5
dataset/S062/001/frames/8.jpg,5
dataset/S062/001/frames/9.jpg,5
dataset/S062/001/frames/10.jpg,5
dataset/S062/001/frames/11.jpg,5
dataset/S063/001/frames/0.jpg,7
dataset/S063/001/frames/1.jpg,7
dataset/S063/001/frames/2.jpg,7
dataset/S063/001/frames/3.jpg,7
dataset/S063/001/frames/4.jpg,7
dataset/S063/001/frames/5.jpg,7
dataset/S063/001/frames/6.jpg,7
dataset/S063/001/frames/7.jpg,7
dataset/S063/001/frames/8.jpg,7
dataset/S063/001/frames/9.jpg,7
dataset/S063/001/frames/10.jpg,7
dataset/S063/001/frames/11.jpg,7
dataset/S063/002/frames/0.jpg,1
dataset/S063/002/frames/1.jpg,1
dataset/S063/002/frames/2.jpg,1
dataset/S063/002/frames/3.jpg,1
dataset/S063/002/frames/4.jpg,1
dataset/S063/002/frames/5.jpg,1
dataset/S063/002/frames/8.jpg,1
dataset/S063/002/frames/9.jpg,1
dataset/S063/002/frames/10.jpg,1
dataset/S063/002/frames/11.jpg,1
dataset/S064/001/frames/0.jpg,0
dataset/S064/001/frames/1.jpg,0
dataset/S064/001/frames/2.jpg,0
dataset/S064/001/frames/3.jpg,0
dataset/S064/001/frames/4.jpg,0
dataset/S064/001/frames/5.jpg,0
dataset/S064/001/frames/6.jpg,0
dataset/S064/001/frames/7.jpg,0
dataset/S064/001/frames/8.jpg,0
dataset/S064/001/frames/9.jpg,0
dataset/S064/001/frames/10.jpg,0
dataset/S064/001/frames/11.jpg,0
dataset/S064/002/frames/0.jpg,5
dataset/S064/002/frames/1.jpg,5
dataset/S064/002/frames/2.jpg,5
dataset/S064/002/frames/3.jpg,5
dataset/S064/002/frames/4.jpg,5
dataset/S064/002/frames/5.jpg,5
dataset/S064/002/frames/6.jpg,5
dataset/S064/002/frames/7.jpg,5
dataset/S064/002/frames/8.jpg,5
dataset/S064/002/frames/9.jpg,5
dataset/S064/002/frames/10.jpg,5
dataset/S064/002/frames/11.jpg,5
dataset/S064/003/frames/0.jpg,6
dataset/S064/003/frames/1.jpg,6
dataset/S064/003/frames/2.jpg,6
dataset/S064/003/frames/3.jpg,6
dataset/S064/003/frames/4.jpg,6
dataset/S064/003/frames/5.jpg,6
dataset/S064/003/frames/6.jpg,6
dataset/S064/003/frames/7.jpg,6
dataset/S064/003/frames/8.jpg,6
dataset/S064/003/frames/9.jpg,6
dataset/S064/003/frames/10.jpg,6
dataset/S064/003/frames/11.jpg,6
dataset/S065/001/frames/0.jpg,0
dataset/S065/001/frames/1.jpg,0
dataset/S065/001/frames/2.jpg,0
dataset/S065/001/frames/3.jpg,0
dataset/S065/001/frames/4.jpg,0
dataset/S065/001/frames/5.jpg,0
dataset/S065/001/frames/6.jpg,0
dataset/S065/001/frames/7.jpg,0
dataset/S065/001/frames/8.jpg,0
dataset/S065/001/frames/9.jpg,0
dataset/S065/001/frames/10.jpg,0
dataset/S065/001/frames/11.jpg,0
dataset/S065/002/frames/0.jpg,0
dataset/S065/002/frames/1.jpg,0
dataset/S065/002/frames/2.jpg,0
dataset/S065/002/frames/3.jpg,0
dataset/S065/002/frames/4.jpg,0
dataset/S065/002/frames/5.jpg,0
dataset/S065/002/frames/6.jpg,0
dataset/S065/002/frames/7.jpg,0
dataset/S065/002/frames/8.jpg,0
dataset/S065/002/frames/9.jpg,0
dataset/S065/002/frames/10.jpg,0
dataset/S065/002/frames/11.jpg,0
dataset/S065/003/frames/0.jpg,1
dataset/S065/003/frames/1.jpg,1
dataset/S065/003/frames/2.jpg,1
dataset/S065/003/frames/3.jpg,1
dataset/S065/003/frames/4.jpg,1
dataset/S065/003/frames/5.jpg,1
dataset/S065/003/frames/6.jpg,1
dataset/S065/003/frames/7.jpg,1
dataset/S065/003/frames/8.jpg,1
dataset/S065/003/frames/9.jpg,1
dataset/S065/003/frames/10.jpg,1
dataset/S065/003/frames/11.jpg,1
dataset/S065/004/frames/0.jpg,1
dataset/S065/004/frames/1.jpg,1
dataset/S065/004/frames/2.jpg,1
dataset/S065/004/frames/3.jpg,1
dataset/S065/004/frames/4.jpg,1
dataset/S065/004/frames/5.jpg,1
dataset/S065/004/frames/6.jpg,1
dataset/S065/004/frames/7.jpg,1
dataset/S065/004/frames/8.jpg,1
dataset/S065/004/frames/9.jpg,1
dataset/S065/004/frames/10.jpg,1
dataset/S065/004/frames/11.jpg,1
dataset/S065/005/frames/0.jpg,1
dataset/S065/005/frames/1.jpg,1
dataset/S065/005/frames/2.jpg,1
dataset/S065/005/frames/3.jpg,1
dataset/S065/005/frames/4.jpg,1
dataset/S065/005/frames/5.jpg,1
dataset/S065/005/frames/7.jpg,1
dataset/S065/005/frames/8.jpg,1
dataset/S065/005/frames/9.jpg,1
dataset/S065/005/frames/10.jpg,1
dataset/S065/005/frames/11.jpg,1
dataset/S066/001/frames/0.jpg,7
dataset/S066/001/frames/1.jpg,7
dataset/S066/001/frames/2.jpg,7
dataset/S066/001/frames/3.jpg,7
dataset/S066/001/frames/4.jpg,7
dataset/S066/001/frames/5.jpg,7
dataset/S066/001/frames/6.jpg,7
dataset/S066/001/frames/7.jpg,7
dataset/S066/001/frames/8.jpg,7
dataset/S066/001/frames/9.jpg,7
dataset/S066/001/frames/10.jpg,7
dataset/S066/001/frames/11.jpg,7
dataset/S066/002/frames/4.jpg,7
dataset/S066/002/frames/5.jpg,7
dataset/S066/002/frames/11.jpg,7
dataset/S066/003/frames/0.jpg,7
dataset/S066/003/frames/1.jpg,7
dataset/S066/003/frames/2.jpg,7
dataset/S066/003/frames/4.jpg,7
dataset/S066/003/frames/5.jpg,7
dataset/S066/003/frames/6.jpg,7
dataset/S066/003/frames/7.jpg,7
dataset/S066/003/frames/8.jpg,7
dataset/S066/003/frames/9.jpg,7
dataset/S066/003/frames/10.jpg,7
dataset/S066/003/frames/11.jpg,7
dataset/S066/004/frames/0.jpg,7
dataset/S066/004/frames/1.jpg,7
dataset/S066/004/frames/2.jpg,7
dataset/S066/004/frames/3.jpg,7
dataset/S066/004/frames/4.jpg,7
dataset/S066/004/frames/5.jpg,7
dataset/S066/004/frames/6.jpg,7
dataset/S066/004/frames/7.jpg,7
dataset/S066/004/frames/8.jpg,7
dataset/S066/004/frames/9.jpg,7
dataset/S066/004/frames/10.jpg,7
dataset/S066/004/frames/11.jpg,7
dataset/S066/005/frames/0.jpg,7
dataset/S066/005/frames/1.jpg,7
dataset/S066/005/frames/2.jpg,7
dataset/S066/005/frames/3.jpg,7
dataset/S066/005/frames/4.jpg,7
dataset/S066/005/frames/5.jpg,7
dataset/S066/005/frames/6.jpg,7
dataset/S066/005/frames/7.jpg,7
dataset/S066/005/frames/8.jpg,7
dataset/S066/005/frames/9.jpg,7
dataset/S066/005/frames/10.jpg,7
dataset/S066/005/frames/11.jpg,7
dataset/S066/006/frames/0.jpg,7
dataset/S066/006/frames/1.jpg,7
dataset/S066/006/frames/2.jpg,7
dataset/S066/006/frames/3.jpg,7
dataset/S066/006/frames/4.jpg,7
dataset/S066/006/frames/5.jpg,7
dataset/S066/006/frames/6.jpg,7
dataset/S066/006/frames/7.jpg,7
dataset/S066/006/frames/8.jpg,7
dataset/S066/006/frames/9.jpg,7
dataset/S066/006/frames/10.jpg,7
dataset/S066/006/frames/11.jpg,7
dataset/S066/007/frames/0.jpg,6
dataset/S066/007/frames/1.jpg,6
dataset/S066/007/frames/2.jpg,6
dataset/S066/007/frames/3.jpg,6
dataset/S066/007/frames/4.jpg,6
dataset/S066/007/frames/5.jpg,6
dataset/S066/007/frames/6.jpg,6
dataset/S066/007/frames/7.jpg,6
dataset/S066/007/frames/8.jpg,6
dataset/S066/007/frames/9.jpg,6
dataset/S066/007/frames/10.jpg,6
dataset/S066/007/frames/11.jpg,6
dataset/S066/008/frames/1.jpg,0
dataset/S066/008/frames/2.jpg,0
dataset/S066/008/frames/3.jpg,0
dataset/S066/008/frames/4.jpg,0
dataset/S066/008/frames/5.jpg,0
dataset/S066/008/frames/7.jpg,0
dataset/S066/008/frames/8.jpg,0
dataset/S066/008/frames/9.jpg,0
dataset/S066/008/frames/10.jpg,0
dataset/S066/008/frames/11.jpg,0
dataset/S066/009/frames/0.jpg,5
dataset/S066/009/frames/1.jpg,5
dataset/S066/009/frames/2.jpg,5
dataset/S066/009/frames/4.jpg,5
dataset/S066/009/frames/5.jpg,5
dataset/S066/009/frames/6.jpg,5
dataset/S066/009/frames/7.jpg,5
dataset/S066/009/frames/8.jpg,5
dataset/S066/009/frames/9.jpg,5
dataset/S066/009/frames/10.jpg,5
dataset/S066/009/frames/11.jpg,5
dataset/S066/010/frames/0.jpg,4
dataset/S066/010/frames/1.jpg,4
dataset/S066/010/frames/2.jpg,4
dataset/S066/010/frames/3.jpg,4
dataset/S066/010/frames/4.jpg,4
dataset/S066/010/frames/5.jpg,4
dataset/S066/010/frames/6.jpg,4
dataset/S066/010/frames/7.jpg,4
dataset/S066/010/frames/8.jpg,4
dataset/S066/010/frames/9.jpg,4
dataset/S066/011/frames/0.jpg,5
dataset/S066/011/frames/1.jpg,5
dataset/S066/011/frames/3.jpg,5
dataset/S066/011/frames/4.jpg,5
dataset/S066/011/frames/5.jpg,5
dataset/S066/011/frames/6.jpg,5
dataset/S066/011/frames/7.jpg,5
dataset/S066/011/frames/8.jpg,5
dataset/S066/011/frames/9.jpg,5
dataset/S066/011/frames/10.jpg,5
dataset/S066/011/frames/11.jpg,5
dataset/S067/001/frames/0.jpg,3
dataset/S067/001/frames/1.jpg,3
dataset/S067/001/frames/2.jpg,3
dataset/S067/001/frames/3.jpg,3
dataset/S067/001/frames/4.jpg,3
dataset/S067/001/frames/5.jpg,3
dataset/S067/001/frames/6.jpg,3
dataset/S067/001/frames/7.jpg,3
dataset/S067/001/frames/8.jpg,3
dataset/S067/001/frames/9.jpg,3
dataset/S067/001/frames/10.jpg,3
dataset/S067/001/frames/11.jpg,3
dataset/S068/001/frames/0.jpg,6
dataset/S068/001/frames/1.jpg,6
dataset/S068/001/frames/2.jpg,6
dataset/S068/001/frames/3.jpg,6
dataset/S068/001/frames/4.jpg,6
dataset/S068/001/frames/5.jpg,6
dataset/S068/001/frames/6.jpg,6
dataset/S068/001/frames/7.jpg,6
dataset/S068/001/frames/8.jpg,6
dataset/S068/001/frames/9.jpg,6
dataset/S068/001/frames/10.jpg,6
dataset/S068/001/frames/11.jpg,6
dataset/S068/002/frames/0.jpg,6
dataset/S068/002/frames/1.jpg,6
dataset/S068/002/frames/2.jpg,6
dataset/S068/002/frames/4.jpg,6
dataset/S068/002/frames/5.jpg,6
dataset/S068/002/frames/6.jpg,6
dataset/S068/002/frames/7.jpg,6
dataset/S068/002/frames/8.jpg,6
dataset/S068/002/frames/9.jpg,6
dataset/S068/002/frames/10.jpg,6
dataset/S068/002/frames/11.jpg,6
dataset/S069/001/frames/0.jpg,7
dataset/S069/001/frames/1.jpg,7
dataset/S069/001/frames/2.jpg,7
dataset/S069/001/frames/3.jpg,7
dataset/S069/001/frames/4.jpg,7
dataset/S069/001/frames/5.jpg,7
dataset/S069/001/frames/6.jpg,7
dataset/S069/001/frames/7.jpg,7
dataset/S069/001/frames/8.jpg,7
dataset/S069/001/frames/9.jpg,7
dataset/S069/001/frames/10.jpg,7
dataset/S069/001/frames/11.jpg,7
dataset/S069/002/frames/0.jpg,3
dataset/S069/002/frames/1.jpg,3
dataset/S069/002/frames/2.jpg,3
dataset/S069/002/frames/3.jpg,3
dataset/S069/002/frames/4.jpg,3
dataset/S069/002/frames/5.jpg,3
dataset/S069/002/frames/6.jpg,3
dataset/S069/002/frames/7.jpg,3
dataset/S069/002/frames/8.jpg,3
dataset/S069/002/frames/9.jpg,3
dataset/S069/002/frames/10.jpg,3
dataset/S069/002/frames/11.jpg,3
dataset/S070/001/frames/0.jpg,7
dataset/S070/001/frames/1.jpg,7
dataset/S070/001/frames/2.jpg,7
dataset/S070/001/frames/3.jpg,7
dataset/S070/001/frames/4.jpg,7
dataset/S070/001/frames/5.jpg,7
dataset/S070/001/frames/6.jpg,7
dataset/S070/001/frames/7.jpg,7
dataset/S070/001/frames/8.jpg,7
dataset/S070/001/frames/9.jpg,7
dataset/S070/001/frames/10.jpg,7
dataset/S070/001/frames/11.jpg,7
dataset/S071/001/frames/0.jpg,4
dataset/S071/001/frames/1.jpg,4
dataset/S071/001/frames/2.jpg,4
dataset/S071/001/frames/3.jpg,4
dataset/S071/001/frames/4.jpg,4
dataset/S071/001/frames/5.jpg,4
dataset/S071/001/frames/6.jpg,4
dataset/S071/001/frames/7.jpg,4
dataset/S071/001/frames/8.jpg,4
dataset/S071/001/frames/9.jpg,4
dataset/S071/001/frames/10.jpg,4
dataset/S071/001/frames/11.jpg,4
dataset/S071/002/frames/0.jpg,6
dataset/S071/002/frames/1.jpg,6
dataset/S071/002/frames/2.jpg,6
dataset/S071/002/frames/3.jpg,6
dataset/S071/002/frames/4.jpg,6
dataset/S071/002/frames/5.jpg,6
dataset/S071/002/frames/6.jpg,6
dataset/S071/002/frames/7.jpg,6
dataset/S071/002/frames/8.jpg,6
dataset/S071/002/frames/9.jpg,6
dataset/S071/002/frames/10.jpg,6
dataset/S071/002/frames/11.jpg,6
dataset/S072/001/frames/0.jpg,0
dataset/S072/001/frames/1.jpg,0
dataset/S072/001/frames/2.jpg,0
dataset/S072/001/frames/3.jpg,0
dataset/S072/001/frames/4.jpg,0
dataset/S072/001/frames/5.jpg,0
dataset/S072/001/frames/6.jpg,0
dataset/S072/001/frames/7.jpg,0
dataset/S072/001/frames/8.jpg,0
dataset/S072/001/frames/9.jpg,0
dataset/S072/001/frames/10.jpg,0
dataset/S072/001/frames/11.jpg,0
dataset/S073/001/frames/0.jpg,4
dataset/S073/001/frames/1.jpg,4
dataset/S073/001/frames/3.jpg,4
dataset/S073/001/frames/4.jpg,4
dataset/S073/001/frames/5.jpg,4
dataset/S073/001/frames/6.jpg,4
dataset/S073/001/frames/7.jpg,4
dataset/S073/001/frames/8.jpg,4
dataset/S073/001/frames/9.jpg,4
dataset/S073/001/frames/10.jpg,4
dataset/S073/001/frames/11.jpg,4
dataset/S073/002/frames/0.jpg,1
dataset/S073/002/frames/1.jpg,1
dataset/S073/002/frames/2.jpg,1
dataset/S073/002/frames/3.jpg,1
dataset/S073/002/frames/4.jpg,1
dataset/S073/002/frames/5.jpg,1
dataset/S073/002/frames/6.jpg,1
dataset/S073/002/frames/7.jpg,1
dataset/S073/002/frames/8.jpg,1
dataset/S073/002/frames/9.jpg,1
dataset/S073/002/frames/10.jpg,1
dataset/S073/002/frames/11.jpg,1
dataset/S074/001/frames/0.jpg,5
dataset/S074/001/frames/1.jpg,5
dataset/S074/001/frames/2.jpg,5
dataset/S074/001/frames/3.jpg,5
dataset/S074/001/frames/4.jpg,5
dataset/S074/001/frames/5.jpg,5
dataset/S074/001/frames/6.jpg,5
dataset/S074/001/frames/7.jpg,5
dataset/S074/001/frames/8.jpg,5
dataset/S074/001/frames/9.jpg,5
dataset/S074/001/frames/10.jpg,5
dataset/S074/001/frames/11.jpg,5
dataset/S075/001/frames/0.jpg,5
dataset/S075/001/frames/1.jpg,5
dataset/S075/001/frames/2.jpg,5
dataset/S075/001/frames/3.jpg,5
dataset/S075/001/frames/4.jpg,5
dataset/S075/001/frames/5.jpg,5
dataset/S075/001/frames/6.jpg,5
dataset/S075/001/frames/7.jpg,5
dataset/S075/001/frames/8.jpg,5
dataset/S075/001/frames/9.jpg,5
dataset/S075/001/frames/10.jpg,5
dataset/S075/001/frames/11.jpg,5
dataset/S076/001/frames/0.jpg,0
dataset/S076/001/frames/1.jpg,0
dataset/S076/001/frames/2.jpg,0
dataset/S076/001/frames/3.jpg,0
dataset/S076/001/frames/4.jpg,0
dataset/S076/001/frames/5.jpg,0
dataset/S076/001/frames/6.jpg,0
dataset/S076/001/frames/7.jpg,0
dataset/S076/001/frames/8.jpg,0
dataset/S076/001/frames/9.jpg,0
dataset/S076/001/frames/10.jpg,0
dataset/S076/001/frames/11.jpg,0
dataset/S077/001/frames/0.jpg,1
dataset/S077/001/frames/1.jpg,1
dataset/S077/001/frames/2.jpg,1
dataset/S077/001/frames/3.jpg,1
dataset/S077/001/frames/4.jpg,1
dataset/S077/001/frames/5.jpg,1
dataset/S077/001/frames/6.jpg,1
dataset/S077/001/frames/7.jpg,1
dataset/S077/001/frames/8.jpg,1
dataset/S077/001/frames/9.jpg,1
dataset/S077/001/frames/10.jpg,1
dataset/S077/001/frames/11.jpg,1
dataset/S078/001/frames/1.jpg,6
dataset/S078/001/frames/2.jpg,6
dataset/S078/001/frames/3.jpg,6
dataset/S078/001/frames/4.jpg,6
dataset/S078/001/frames/5.jpg,6
dataset/S078/001/frames/8.jpg,6
dataset/S078/001/frames/9.jpg,6
dataset/S078/001/frames/10.jpg,6
dataset/S078/001/frames/11.jpg,6
dataset/S079/001/frames/0.jpg,1
dataset/S079/001/frames/1.jpg,1
dataset/S079/001/frames/2.jpg,1
dataset/S079/001/frames/3.jpg,1
dataset/S079/001/frames/4.jpg,1
dataset/S079/001/frames/5.jpg,1
dataset/S079/001/frames/6.jpg,1
dataset/S079/001/frames/7.jpg,1
dataset/S079/001/frames/8.jpg,1
dataset/S079/001/frames/9.jpg,1
dataset/S079/001/frames/10.jpg,1
dataset/S079/001/frames/11.jpg,1
dataset/S079/002/frames/0.jpg,4
dataset/S079/002/frames/1.jpg,4
dataset/S079/002/frames/2.jpg,4
dataset/S079/002/frames/3.jpg,4
dataset/S079/002/frames/4.jpg,4
